"business_id","start","end","n","peak","restaurant_id","key"
"X078xxpXgonlfzlA6nUPlA",2006-04-11,2015-04-27,64,2012-08-16 12:00:00,"njoZ9y3r","yelp_id_0"
"X18TeuHDnvYfD34Ns8VgtA",2007-10-23,2014-08-12,8,2011-07-09 12:00:00,"7RO5RBEq","yelp_id_0"
"X4PNjSxhoTH0COCsVz6vMQ",2005-07-21,2012-03-13,7,2009-05-06 00:00:00,"0ZEDpRED","yelp_id_0"
"X4bLzfS_Kak8KbsugI1yww",2008-05-03,2014-10-10,8,2012-12-22 12:00:00,"nkOvVMOB","yelp_id_0"
"X9WNvsB0GV8WIWW1xaFnug",2005-07-21,2010-12-31,79,2009-12-18 00:00:00,"B1oXymOV","yelp_id_0"
"XDF6B4-JRaDHNpZMeBglNA",2005-07-29,2015-04-27,172,2011-05-01 00:00:00,"qN3gb2EA","yelp_id_0"
"XIaSOm3g9S_hwCtmbtqoqQ",2007-07-18,2014-09-30,10,2009-07-22 12:00:00,"VpoGmwEr","yelp_id_0"
"XJ2mW5phqfSCcO4Hbask_Q",2005-07-21,2011-12-27,32,2009-10-21 12:00:00,"VpoG2P3r","yelp_id_0"
"XKXUXnvLNS7q8HVnLn8WfA",2009-05-05,2009-12-14,7,2009-05-28 00:00:00,"V430x43B","yelp_id_0"
"XLUTeNqi6vNH4MBLXyN4RA",2006-03-13,2014-04-23,17,2013-03-01 00:00:00,"njoZJAor","yelp_id_0"
"XM1bi1co-b2xXsC6o_7KSg",2006-02-10,2007-09-05,8,2006-07-10 00:00:00,"KAoKGRog","yelp_id_0"
"XQD_79BxpwBS4rkjBuOtfg",2007-07-10,2015-05-02,135,2011-07-23 00:00:00,"8gOqj5E2","yelp_id_0"
"XRdqWc4J32heocwz6BnDwQ",2005-04-28,2014-09-23,293,2010-05-13 00:00:00,"we39Qv3k","yelp_id_0"
"XRqWRp6By2VMscC-s1FYRQ",2006-02-09,2015-04-29,120,2011-10-21 12:00:00,"NbE1p8OJ","yelp_id_1"
"XUK-xlELFx708DEeK2V1jQ",2005-07-15,2015-05-01,166,2010-11-04 12:00:00,"rJoQpa3V","yelp_id_0"
"XVEoI_bylN1kpcfpZIuPpA",2007-02-03,2013-09-09,5,2007-07-09 00:00:00,"6VOpeBEL","yelp_id_0"
"XXoWCKrtADrFfr1MoWl2dg",2006-04-12,2015-04-25,127,2010-12-13 00:00:00,"we395l3k","yelp_id_0"
"XYUBM0o0eexu3b4QDwdrzg",2005-07-14,2015-04-11,68,2011-09-06 00:00:00,"6K3lygoz","yelp_id_0"
"Xa2CxXPUld8NvsbPcrbO6Q",2009-12-31,2015-03-09,21,2012-04-06 00:00:00,"N6OkXmEx","yelp_id_0"
"XwdoY4HpowSTHAp37YzhuQ",2006-05-07,2014-12-10,25,2011-06-16 00:00:00,"we396vok","yelp_id_0"
"XxnyLFXIrKgwRYUqAACnLw",2005-06-28,2013-06-30,207,2009-07-08 00:00:00,"WwOaPzoB","yelp_id_0"
"XzoBM_4S8SuRZIlbK4iM2A",2005-06-30,2015-05-01,224,2011-10-09 00:00:00,"dj3d7aE9","yelp_id_0"
"Y1GOJFwTqgzvyEWn94tm_w",2009-11-12,2014-12-29,13,2012-04-07 00:00:00,"JGoNvboL","yelp_id_0"
"Y2gUa_4daaCNNleXdT9XSw",2005-07-04,2015-04-17,345,2011-01-29 00:00:00,"6K3lp93z","yelp_id_0"
"Y8rW89JoIwJclx2eUiF4LA",2005-07-02,2013-11-05,199,2010-09-23 00:00:00,"geEV5BOz","yelp_id_0"
"YBVe2vHywkgYntQ_7vdjgA",2006-03-31,2014-03-30,10,2010-09-24 00:00:00,"xWoYy9oK","yelp_id_0"
"YCGgZKEpbdtpC8jSPCuCRQ",2005-07-02,2015-04-22,150,2010-02-08 12:00:00,"8x3zA9Ek","yelp_id_0"
"YEDNBMvMVBhue1pLWPAVOg",2009-05-12,2009-11-13,4,2009-09-30 00:00:00,"WeEejR3a","yelp_id_0"
"YFa5GdK430YPp4MPgTnhvw",2005-07-02,2009-08-27,19,2005-12-01 00:00:00,"8gOqynO2","yelp_id_0"
"YGOEuuebWut2Lzz1ASIXMw",2007-10-27,2015-04-29,132,2012-12-30 00:00:00,"qN3ga0OA","yelp_id_1"
"YHwsG3yBoDBHZz5OH2oBGQ",2005-07-10,2015-04-28,633,2012-03-24 00:00:00,"8KoAeo6Z","yelp_id_0"
"YJHFaiKPJ6kL3E1iXWLOvg",2006-06-15,2015-04-27,150,2011-06-11 12:00:00,"m0oWZP3G","yelp_id_0"
"YPYccrp9dnwNvsHEN--WeQ",2006-03-17,2015-01-12,30,2011-03-01 12:00:00,"nkOvmLoB","yelp_id_0"
"YQfdsj7qVJj3U_5OjEfohg",2005-07-13,2015-03-18,151,2011-01-23 00:00:00,"rNo6qq36","yelp_id_0"
"YSIwC3h-43imJWrxhOtIzw",2006-03-15,2015-04-24,22,2013-02-28 12:00:00,"lnOReVoN","yelp_id_0"
"YWjwL5WtUKK7-KsWBCSxmA",2008-07-26,2015-01-28,18,2012-10-01 12:00:00,"V430WbEB","yelp_id_0"
"YX0M8bxlGK2IYMWLfo9kCA",2005-12-01,2013-01-14,11,2009-04-02 00:00:00,"8x3zzR3k","yelp_id_0"
"YZ04HrVMzME00tDw2Xi70w",2007-01-02,2015-05-01,20,2012-01-04 12:00:00,"6VOpy5EL","yelp_id_0"
"Ya67rkFqA2RRs1Yrg3k1FQ",2005-06-27,2015-04-01,66,2012-08-08 00:00:00,"N6Okam3x","yelp_id_0"
"YaBk55sk1Ra_v_21EsveJQ",2011-02-03,2015-05-02,140,2013-05-21 00:00:00,"JGoNYa3L","yelp_id_0"
"YhyyeCVHbaDidVw4JcM2ng",2006-06-15,2015-03-21,77,2012-08-13 00:00:00,"8xExVVo0","yelp_id_0"
"YkwmqzzIxGg8WoEi68Gl-w",2005-06-28,2010-12-21,13,2008-03-08 00:00:00,"XJ3rBW3R","yelp_id_0"
"Yr6MfRcRD4TRzt2i1wzDRA",2009-02-19,2015-04-24,25,2013-01-16 00:00:00,"B1oXK63V","yelp_id_0"
"YrR-gTtLTyjaPTyLPWXGQg",2006-07-28,2007-07-30,3,2007-05-03 00:00:00,"6VOp7qoL","yelp_id_0"
"YwVrGJGxJrvanvKCPQyyQw",2007-11-08,2015-04-08,193,2010-12-10 00:00:00,"v5oJZ8oB","yelp_id_0"
"YxYQ1-pj8p8RtBbHQpxxdw",2005-07-05,2012-09-15,75,2009-12-17 00:00:00,"0j3L7vEr","yelp_id_0"
"YyF1fyBXCjtNuExOlNId5Q",2009-02-19,2014-10-13,30,2012-05-11 12:00:00,"WwOapwoB","yelp_id_0"
"YyFvDHW8rrOHrQiPzq1F9Q",2008-05-20,2015-04-30,65,2013-07-11 00:00:00,"V430nyOB","yelp_id_0"
"YyOCh33DuCzUXKQ0Ply35g",2009-10-15,2015-04-23,122,2011-11-23 12:00:00,"6K3l5voz","yelp_id_0"
"Z1k2wEK6eo33g9iXqZgbdg",2007-10-27,2015-04-18,249,2013-02-20 00:00:00,"WwOa10OB","yelp_id_0"
"Z28LvtwAzWnFVn7e3juCTA",2005-06-22,2015-05-01,250,2010-04-30 00:00:00,"we39gROk","yelp_id_0"
"Z42Z6CjMZnAJoB0_0JaJ2Q",2006-01-22,2014-04-12,218,2009-08-20 00:00:00,"njoZJorY","yelp_id_0"
"Z4vF99H1emOKvn_4M2enng",2005-07-20,2013-09-18,58,2009-12-15 12:00:00,"8KoAaqo6","yelp_id_0"
"Z9UFyQKlsvN7ulIW5uKo9w",2008-05-10,2015-04-28,194,2012-02-08 00:00:00,"eVOBNMOj","yelp_id_0"
"ZACOcmCM57C9os7dQ53FYw",2005-07-15,2007-11-11,19,2007-02-20 00:00:00,"qN3grzEA","yelp_id_0"
"ZDa5VtD3D46koegy2vK3rw",2007-08-24,2014-07-16,17,2010-05-23 00:00:00,"rNo60E6x","yelp_id_0"
"ZEHJbO1KrmX-nS1NGVh3yg",2007-10-01,2015-03-02,21,2012-12-05 00:00:00,"8KoAZaO6","yelp_id_0"
"ZF0DHNJejPks8eUJB6GKtQ",2006-08-23,2015-03-07,31,2011-03-19 00:00:00,"geEVbBEz","yelp_id_0"
"ZHldCmRAqquEHpTvaPjEBA",2010-09-01,2015-05-02,268,2013-04-24 00:00:00,"6VOpaBEL","yelp_id_0"
"ZJ4f7SmIuy0B5yF0btw89g",2005-07-03,2015-04-15,202,2010-11-02 00:00:00,"njoZGbOr","yelp_id_0"
"ZLLxaLilklmIckPc49T9Sg",2007-10-03,2012-06-22,10,2011-07-20 12:00:00,"V430BAOB","yelp_id_0"
"ZP4dD0w8YNjEOgfVlxKy4A",2009-11-27,2014-01-03,33,2011-02-24 00:00:00,"8gOqBME2","yelp_id_0"
"ZQROUwE1uZkWZ8vEWTKmjw",2009-04-23,2015-04-27,127,2010-07-25 00:00:00,"njoZkBOr","yelp_id_0"
"ZRBEG_p4q2BSb25TCSOj6Q",2007-07-03,2008-09-02,6,2008-06-29 12:00:00,"rJoQK0EV","yelp_id_0"
"ZTE0lCd-uWQmai6Fmb1bcA",2007-08-09,2009-08-30,4,2008-06-28 00:00:00,"wmo7D7Oq","yelp_id_0"
"ZcClbxJzDgLj--8Qgw0_aA",2005-07-21,2015-02-10,44,2010-10-03 12:00:00,"VpoGBA3r","yelp_id_0"
"ZdlKK4-ciK05kKChe5i_EA",2005-08-26,2010-07-08,20,2007-11-05 00:00:00,"7RO5BWEq","yelp_id_0"
"ZeCkOSciUFtpygxfgsl1Kw",2006-02-10,2015-03-12,83,2012-03-31 00:00:00,"6Wo2wYO9","yelp_id_0"
"ZkI8FRbUqRSP9RaRMsc-4A",2005-07-06,2015-04-01,52,2012-11-24 00:00:00,"KAoKA9Eg","yelp_id_0"
"ZmJ7ZacL10e2sZK7yBc1fw",2009-08-05,2013-01-14,7,2010-11-13 00:00:00,"Y1EmgVow","yelp_id_0"
"ZpS_pBPRdq_IWTzFDMMWyg",2008-12-19,2014-11-25,7,2010-09-14 00:00:00,"1JEbAeOR","yelp_id_0"
"Zphu88tGa_2N_MOh-nI4qw",2008-05-27,2013-04-07,4,2010-02-16 12:00:00,"nkOv6VOB","yelp_id_0"
"ZrDuca0zT1bVscI7nIXwkA",2005-07-11,2015-04-12,318,2011-04-09 00:00:00,"lnORQDoN","yelp_id_0"
"Zuf3DlZW3BJ7UI_-tsrV_w",2009-01-24,2015-04-30,148,2011-10-13 12:00:00,"NbE1dNOJ","yelp_id_0"
"ZvKpdBVDgdD4SZBgriIpLA",2005-07-22,2015-04-01,141,2011-11-02 00:00:00,"1m3MdZEB","yelp_id_0"
"ZyWAYON6Xvz_H509S4TTRQ",2009-06-16,2015-04-20,98,2012-06-17 00:00:00,"JGoNjgoL","yelp_id_0"
"_1_rcT2RLMRhAWcGqJpaKg",2005-07-21,2015-04-27,128,2011-10-24 12:00:00,"8gOq2DE2","yelp_id_0"
"_4ALKwKMpahkROEI6aeX5A",2005-08-31,2015-04-25,26,2011-02-02 12:00:00,"9JoPAZO8","yelp_id_0"
"_4mzOntWPrRSBbas0JL6Xw",2005-07-14,2014-10-14,59,2012-03-20 00:00:00,"VpoGawEr","yelp_id_0"
"_6Mix2KjHZ6F0umoQ6vm6g",2011-02-19,2014-09-18,35,2011-05-28 00:00:00,"njoZQX3r","yelp_id_0"
"_76ZKXs-rBDjZqDrLHh5UQ",2005-06-27,2015-04-30,449,2011-06-23 00:00:00,"VpoGxROr","yelp_id_0"
"_989gUxWuEPyufzez6PFaQ",2006-12-27,2014-09-20,31,2010-10-09 00:00:00,"8x3z8ROk","yelp_id_0"
"_AVQE51IvmHf0gsnyLNPMg",2005-08-30,2015-04-11,57,2012-02-15 00:00:00,"we39drEk","yelp_id_0"
"_Ccmk51YHDoKyfgQp0bVjg",2007-03-25,2014-07-17,31,2011-02-08 00:00:00,"8gOqDo2L","yelp_id_0"
"_Dk3A_GMNyfZE4R-CH7-eA",2009-02-24,2015-05-02,86,2013-11-27 00:00:00,"nkOvLx3B","yelp_id_1"
"_FkUxzihgfbVsb14fokGfQ",2005-11-29,2015-04-24,263,2010-09-07 00:00:00,"JBEy7ao8","yelp_id_0"
"_JV6MA9fOXZnmTWS249-lA",2010-09-30,2013-06-03,7,2012-06-13 00:00:00,"eVOB8w3j","yelp_id_0"
"_R6dKTZ0Qh4KvGaXfUquzg",2006-08-13,2012-05-27,6,2008-11-08 00:00:00,"Pk3w4wod","yelp_id_0"
"_RVguSh3CikNVlc0POp41A",2005-05-06,2015-04-30,1149,2012-04-03 00:00:00,"0j3LRMOr","yelp_id_0"
"_TsEN_c7E7Kodr200cf1NQ",2007-10-30,2012-08-10,4,2008-05-21 12:00:00,"JGoNk8OL","yelp_id_0"
"_XyzGlNEsxusepe0GNB7Pw",2009-07-08,2014-10-23,33,2011-12-23 00:00:00,"p038843m","yelp_id_0"
"_ZUiYWccbaGCNgC7irT2Jw",2005-07-26,2014-04-09,24,2008-06-17 12:00:00,"1m3MgZOB","yelp_id_0"
"_bubMp8wgz8k7VDqBrWZsQ",2006-10-17,2008-07-15,4,2008-04-30 00:00:00,"wmo7qbEq","yelp_id_0"
"_fxbf-s2ZiP3zBUfDD3QHw",2006-12-26,2014-12-13,31,2011-08-04 00:00:00,"1m3Mq63B","yelp_id_0"
"_gMWPSklRidqZzPOaqVkRg",2005-07-26,2015-04-30,707,2011-12-11 00:00:00,"qN3gw03A","yelp_id_0"
"_hliFe9ji_OTXiJp4ZXwHA",2006-06-15,2009-11-19,9,2007-06-19 00:00:00,"m0oWkQoG","yelp_id_0"
"_iSsxjvEgguKf43iQnaisw",2007-10-22,2015-03-02,55,2012-03-13 00:00:00,"6Wo2B6o9","yelp_id_0"
"_kKbr4n0qkZHhJ9hgqEpHA",2005-08-22,2015-04-08,81,2009-10-02 00:00:00,"ekE4N0o2","yelp_id_0"
"_mb4WhqwyH0kA5xSaQd8Gw",2007-09-21,2015-04-29,27,2012-02-23 00:00:00,"N6OkppEx","yelp_id_0"
"_mtb_g2Hb-5XHMonb-qobg",2010-12-11,2015-04-30,687,2013-03-09 00:00:00,"rJoQwlEV","yelp_id_0"
"_n-JaZgSjlflr9rRJW3_qw",2008-05-11,2014-09-24,30,2011-09-25 00:00:00,"VpoG9QEr","yelp_id_1"
"_qgJIAApnXRsrZsADvlJog",2006-12-28,2015-04-10,150,2011-02-25 12:00:00,"6VOp4BOL","yelp_id_0"
"_twnm0nW5Qr3BHVTMjMsrg",2007-10-20,2015-04-23,63,2012-06-13 00:00:00,"m0oW02OG","yelp_id_0"
"_uUQKa_9YY6w3df6PSt3vA",2007-03-28,2015-03-17,42,2012-06-24 12:00:00,"1m3M1D3B","yelp_id_0"
"_uUpTTNFGyoh0fKIZWYPfQ",2006-09-19,2011-12-13,152,2009-03-19 00:00:00,"geEVNvEz","yelp_id_0"
"_yU6GKmtCE4Lg0_KfFl4zQ",2006-01-18,2015-04-10,55,2011-02-09 00:00:00,"B1oXl1oV","yelp_id_0"
"a-0My5xVhqyjJFZS-oDekw",2005-07-29,2015-03-18,81,2012-09-18 00:00:00,"JBEymJE8","yelp_id_0"
"a-DPaJrBpRFEGu8VviKJhg",2005-07-11,2015-04-21,535,2011-03-14 00:00:00,"ydEj7V3W","yelp_id_0"
"a-liz_Iq3H5S59d401WBgQ",2006-01-16,2015-03-24,65,2010-03-31 00:00:00,"m0oWz13G","yelp_id_0"
"a3kLXwhL6zkrhJ7cvVdp7Q",2005-08-12,2015-04-27,266,2012-11-14 12:00:00,"p038eeom","yelp_id_0"
"a4bQNqkMT0mgR7Lp3iJYAA",2007-02-16,2015-04-23,51,2012-12-01 00:00:00,"8x3z0QOk","yelp_id_0"
"a4cDRPdISWdGMa9Gxo33GA",2010-04-10,2015-04-19,303,2012-12-13 00:00:00,"6K3ly6oz","yelp_id_0"
"a4qKfVBk5HoUfVn4SZvpWA",2010-06-08,2015-04-06,21,2013-12-16 00:00:00,"Y1Em5WEw","yelp_id_0"
"a4vt2ruDG8VVmDHoLIKgag",2008-01-07,2015-04-19,41,2012-04-22 00:00:00,"WeEeeVEa","yelp_id_0"
"a7_njZFIqR-B885IUm4_4A",2010-06-15,2015-04-14,328,2012-06-22 00:00:00,"N6OkeW3x","yelp_id_0"
"a7wpaaC67HU44z5CN2mG4A",2005-04-29,2010-12-18,63,2008-02-28 00:00:00,"N6Okyp3x","yelp_id_0"
"a90mBZY7y4VrrUZQkzO_Dw",2005-08-22,2015-04-25,294,2011-07-07 12:00:00,"8xEx930k","yelp_id_0"
"a9t3Fj-H7NenTYklHMU00Q",2008-08-31,2015-02-25,6,2010-10-20 12:00:00,"wmo7L7Oq","yelp_id_0"
"aC_LAt6Qypf06z5GkMa6Pw",2006-02-13,2015-04-23,419,2012-04-25 00:00:00,"XJ3rYpER","yelp_id_0"
"aEdVmw2aeIcAcHXDqQROsg",2007-05-02,2015-03-11,39,2012-04-08 00:00:00,"6VOp2B3L","yelp_id_0"
"aHVNAy5KWHZmaTDlYjn1vw",2008-01-14,2014-12-13,12,2013-02-01 12:00:00,"9JoPwj38","yelp_id_0"
"aJ0zKKKHh3Z3YpbO514MPg",2005-07-06,2015-04-15,115,2010-02-17 00:00:00,"we39JDok","yelp_id_0"
"aLOdAtg7UAD3b-nYUUlJmA",2006-02-13,2015-03-20,59,2010-02-01 00:00:00,"geEVVkEz","yelp_id_0"
"aM5prk3lBL6MY8iyLQYS6Q",2005-09-13,2014-06-18,26,2010-08-21 12:00:00,"N6OkNgox","yelp_id_0"
"aMZjT1a0yd0-pZYS9NBYhA",2005-07-06,2014-09-24,52,2010-04-01 00:00:00,"6Wo2YN39","yelp_id_0"
"aSPKU3XHmtCZaYvdeE2CLA",2005-07-03,2015-03-18,75,2011-06-19 00:00:00,"ZBEn2EYb","yelp_id_0"
"aUF95Gce1dsnzGCVpUos-Q",2008-03-22,2014-05-19,13,2010-04-08 00:00:00,"1m3MZYoB","yelp_id_0"
"aW6cYsHSgW9uStnDH1zotA",2006-05-03,2015-04-19,52,2010-07-15 12:00:00,"p038aDom","yelp_id_0"
"aWXG1zMM_dslmlmmHU0ufw",2010-10-27,2015-05-01,155,2011-08-10 00:00:00,"Y1EmrJ3w","yelp_id_0"
"abGK-1ChpNRau-oYEL4ZeA",2006-09-11,2015-05-01,222,2011-04-16 00:00:00,"v5oJJJoB","yelp_id_0"
"acXEANHhpDc3D6sg7mSgHA",2007-09-16,2015-04-28,225,2010-08-08 00:00:00,"WwOadoBM","yelp_id_0"
"acmZO_u_9ez_omPzK85YVw",2008-02-27,2010-03-20,5,2009-02-21 00:00:00,"qN3g9nOA","yelp_id_0"
"adS5gdetsAO84I5Cer9g6A",2005-11-28,2012-11-04,28,2007-06-05 12:00:00,"lnORNnON","yelp_id_0"
"afzf__m7yxxqEcSaAco67g",2005-07-13,2015-03-21,155,2010-01-07 00:00:00,"KAoK693g","yelp_id_0"
"ag1fnnEmc2yernTW2ur2eg",2007-08-06,2015-04-12,230,2012-02-14 00:00:00,"ekE4bro2","yelp_id_0"
"ag3QIkYbGPpuur3xOyt5Gg",2005-07-21,2013-11-29,132,2009-05-27 00:00:00,"9JoP9QO8","yelp_id_0"
"ahXh_ecDb1EcBGM6xpCIbg",2005-07-30,2011-01-08,20,2008-06-25 12:00:00,"ZBEnjpEY","yelp_id_0"
"aiPbrwibPKi2eCRFWo4D9g",2007-05-08,2015-04-03,43,2013-08-29 00:00:00,"WwOa7d3B","yelp_id_0"
"ajSplCo5qLQbIKcXnnF_uw",2011-01-20,2015-04-24,57,2013-04-12 00:00:00,"ekE49L32","yelp_id_0"
"ajyO-rTvCsVxBUYusuIdqw",2005-06-22,2015-03-28,220,2009-02-27 12:00:00,"B1oXwN3V","yelp_id_0"
"alAZkOEu8KNvQLOZ3banMg",2005-06-28,2015-04-14,54,2010-03-22 00:00:00,"wmo7Gdoq","yelp_id_0"
"alfHV-81Vo7Ira6Wecm-cQ",2006-05-04,2015-04-28,31,2010-07-09 00:00:00,"6Wo2Rbo9","yelp_id_0"
"aq7yU_bBCBZC3czD7kLMPQ",2009-08-16,2015-04-11,20,2012-10-12 12:00:00,"geEVDJoz","yelp_id_0"
"atBHpfm6PT2PFKCdKlchsg",2005-06-29,2014-10-17,343,2010-09-06 00:00:00,"wmo7nP3q","yelp_id_0"
"atafOjxJyt4ohXWJLt6UaQ",2006-07-31,2015-05-02,162,2012-02-20 12:00:00,"6VOp6a3L","yelp_id_0"
"auYdFJlezRcLuQ6t_HkV0g",2006-04-03,2015-04-05,104,2011-07-15 00:00:00,"wmo7d2Oq","yelp_id_0"
"awiO07wvBtNPEZmnbfXi9w",2006-09-19,2015-01-03,62,2011-10-22 00:00:00,"dj3dLK39","yelp_id_0"
"axRSrrR-WMjdE8YEmjdCcg",2010-06-25,2014-12-13,93,2012-12-27 00:00:00,"ydEjbBEW","yelp_id_0"
"ayGCFjq88qPg3XMYrmF9Lg",2008-03-12,2009-01-18,4,2008-07-29 00:00:00,"wmo7xbOq","yelp_id_0"
"ayjRP1hZA4AkpMhtTLSksw",2010-03-09,2012-06-26,15,2010-08-07 00:00:00,"8x3zkLok","yelp_id_0"
"b-htT9ypXurD1HzbqGyXRA",2005-10-14,2014-08-22,25,2009-03-21 00:00:00,"8KoA15o6","yelp_id_0"
"b0RwYFwYZDiWwo6VHdoVTA",2006-11-10,2014-09-24,26,2011-05-08 12:00:00,"wmo7R3qn","yelp_id_0"
"b0awxRphYVP2Hj0IRJIiCQ",2007-04-22,2014-04-15,29,2010-01-24 00:00:00,"rNo65X36","yelp_id_0"
"b14Gcjsrb49k0za1peMM9g",2008-06-03,2015-05-02,52,2012-07-12 00:00:00,"lnORnVON","yelp_id_0"
"b7wVUhfRd-wNzIIywkYrYg",2005-07-11,2014-09-20,10,2011-04-07 12:00:00,"JBEybN38","yelp_id_0"
"bCxE6OfjDSf3CLXH3ANAOQ",2009-02-28,2015-03-25,12,2014-04-06 00:00:00,"0j3L0L3r","yelp_id_0"
"bISTDLE6kTz_08wYQJM0ZA",2010-01-28,2015-03-05,19,2012-05-08 00:00:00,"1m3MYb3B","yelp_id_0"
"bIaWuaI_XLZEDw0T5grbQQ",2007-04-19,2014-09-02,21,2012-03-09 00:00:00,"XJ3rDpOR","yelp_id_0"
"bLl3tVizdbjGsZ4l6TsRZA",2005-07-27,2015-04-20,40,2010-12-20 00:00:00,"1m3MMn3B","yelp_id_0"
"bMDunoAUoN7-bIT2QPkYDQ",2005-08-09,2015-04-29,40,2010-02-05 00:00:00,"6Wo2MV39","yelp_id_0"
"bSZjkZQ0sud1NTZDt0YEOg",2010-12-04,2015-03-31,15,2013-12-17 00:00:00,"njoZ2Aor","yelp_id_0"
"bSz6mzaKvSRnVr1l9zszmQ",2008-07-30,2011-04-30,5,2010-04-30 00:00:00,"9JoPY7O8","yelp_id_0"
"bTyLAmzTzjjPQmwDFcjtug",2007-12-14,2015-04-27,70,2013-06-27 12:00:00,"JBEyqmE8","yelp_id_0"
"bWZa0Thum0E5ibxwlfmx-g",2008-03-18,2015-04-21,11,2013-01-08 00:00:00,"6K3l0e3z","yelp_id_0"
"bWcXru9JiEgVN8g1QigeKQ",2005-06-27,2013-06-27,55,2008-10-03 00:00:00,"V430PA3B","yelp_id_0"
"bc7nCo-wm4vLRZaGJNrZKQ",2007-12-10,2014-02-24,30,2010-05-07 00:00:00,"rJoQQvoV","yelp_id_0"
"belUUe_5ARDiNMAAvA-hFQ",2005-08-08,2015-04-28,197,2012-02-19 00:00:00,"VpoGnr3r","yelp_id_0"
"bfVpIX9wXPsl0rIE3jGSpA",2005-06-28,2015-01-30,28,2009-06-12 12:00:00,"1JEbwJ3R","yelp_id_0"
"bhQoA0Ka0FyV0OlICi6B3A",2006-11-09,2015-04-15,56,2009-12-09 00:00:00,"8gOq01o2","yelp_id_0"
"bj36OLf7jRidCN0TwdDrmg",2008-04-21,2014-11-15,9,2011-03-18 00:00:00,"dj3dkaE9","yelp_id_0"
"bmSK1CYtS3vMsRTFS1K5lw",2006-04-20,2008-08-05,37,2007-07-26 00:00:00,"JGoNgyOL","yelp_id_0"
"bn8gAYDyuwcYiIXnH6cWFg",2005-08-09,2015-03-24,119,2010-12-09 00:00:00,"njoZVDor","yelp_id_0"
"bnVpW8kmi0MeAABcQtXnpQ",2006-04-05,2015-02-19,26,2010-01-11 00:00:00,"8KoA0q36","yelp_id_0"
"bvfKfUQTpaTt_mKviNrlFw",2008-01-03,2014-10-13,61,2011-06-15 00:00:00,"wmo7yPEq","yelp_id_0"
"c-LhC75ZYQePwefSxQaUag",2010-02-05,2013-08-17,34,2011-10-29 12:00:00,"we39W0Ok","yelp_id_0"
"c3nWvPQ7H0wVKh3tPgQlAQ",2008-05-25,2015-03-21,42,2012-01-16 00:00:00,"XJ3rlmOR","yelp_id_0"
"c4uwN5IdGAhSW5Ygkc__bw",2005-08-22,2011-05-25,19,2009-01-22 00:00:00,"7RO5mnOq","yelp_id_0"
"c7-ectZHN0cyInSsftDpYw",2010-10-29,2015-05-02,144,2012-09-20 00:00:00,"0ZEDwlOD","yelp_id_0"
"c7Re39vqxDM0IyZxADKziw",2008-11-28,2014-12-27,9,2011-10-10 00:00:00,"qN3glYoA","yelp_id_0"
"c8Od_8EV_JcsVrRnEG9-8w",2005-08-10,2015-02-16,128,2010-10-24 12:00:00,"B1oXjdEV","yelp_id_0"
"cAP0OVtHGoptaCbJBV0Bcw",2009-07-15,2015-04-24,152,2012-04-24 12:00:00,"njoZD1Er","yelp_id_0"
"cCq_F5ZnEygOe8A2TTVRfQ",2008-05-10,2010-06-13,33,2009-05-25 00:00:00,"rNo62Jo6","yelp_id_0"
"cEJqr0L230q2dXOhIt6DGg",2009-11-12,2011-04-27,30,2010-05-10 00:00:00,"we39w9Ok","yelp_id_0"
"cEQseQoCN8EWMC53F0uDYA",2005-07-13,2012-03-13,104,2008-12-26 12:00:00,"xWoY7dEK","yelp_id_0"
"cGW9ozva0PMGlIBX5nGd1A",2006-03-31,2015-04-30,84,2011-12-27 12:00:00,"B1oXxQoV","yelp_id_0"
"cHfGJUXqkyf4Sg2Dv_Pv-g",2005-04-05,2015-04-18,171,2012-08-13 00:00:00,"8xExYe30","yelp_id_0"
"cNCupHN8A7ldHTH1Ge6aYA",2006-11-28,2014-07-26,25,2010-02-12 00:00:00,"rNo6gqO6","yelp_id_0"
"cPmXKmmAq9cNRDcXLtgBcg",2010-04-17,2015-05-02,259,2012-09-06 00:00:00,"6K3lLk3z","yelp_id_0"
"cX6un9p_jUHdmEbJogz7JQ",2005-06-30,2015-04-23,132,2012-08-01 12:00:00,"v5oJB7oB","yelp_id_0"
"cXZc0Imubyv9thWpHDbPLQ",2006-06-28,2015-04-13,32,2009-06-11 12:00:00,"ZBEn7W3Y","yelp_id_0"
"cYxzlsSxbH3sxvmUb3-CUg",2009-07-13,2013-12-29,4,2010-11-24 12:00:00,"wmo76P3q","yelp_id_0"
"ca93_Kw1X6M15cQusWej8g",2005-07-06,2015-04-28,236,2011-09-29 12:00:00,"8gOqrDE2","yelp_id_0"
"caGWVzPH8K1KnwMnM5_atw",2005-07-25,2015-03-15,151,2011-08-04 00:00:00,"dj3dP739","yelp_id_0"
"cbP1EB_zA147En4lQMr_0g",2008-07-18,2011-08-14,4,2009-10-21 00:00:00,"lnORjnON","yelp_id_0"
"ccA66yxo0md4cEu-QZKF1Q",2005-07-02,2015-04-22,61,2010-08-27 00:00:00,"ZBEnJpEY","yelp_id_0"
"ccl4ndtIgtjU6yQXLG6sFA",2006-03-05,2015-04-26,149,2012-11-11 00:00:00,"VpoGArEr","yelp_id_0"
